<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.08.02	0.99878	1.00410	0.99710	1.00088	278736	27873599721264	25
2017.08.03	1.00088	1.00144	0.99615	0.99986	284748	28474799715252	25
2017.08.04	0.99986	1.00371	0.99791	1.00275	280155	28015499719845	25
2017.08.07	1.00098	1.00447	1.00098	1.00278	91280	0	25
2017.08.08	1.00278	1.00730	1.00024	1.00182	106642	0	25
2017.08.09	1.00182	1.00247	0.99710	1.00115	125266	0	25
2017.08.10	1.00115	1.00421	0.99979	1.00341	120166	0	25
2017.08.11	1.00323	1.00349	0.99830	1.00035	127612	0	25
2017.08.14	0.99930	1.00359	0.99747	0.99848	92118	0	25
2017.08.15	0.99850	1.00209	0.99610	0.99738	100645	0	25
2017.08.16	0.99738	1.00348	0.99689	0.99963	109532	0	25
2017.08.17	0.99963	1.00336	0.99866	0.99940	114867	0	25
2017.08.18	0.99940	1.00271	0.99475	0.99709	118363	0	25
2017.08.21	0.99559	0.99998	0.99559	0.99678	79918	0	25
2017.08.22	0.99680	0.99780	0.99041	0.99334	85892	0	25
2017.08.23	0.99334	0.99538	0.99071	0.99168	100085	0	25
2017.08.24	0.99168	0.99244	0.98739	0.98871	92818	0	25
2017.08.25	0.98873	0.99435	0.98687	0.98958	108762	0	25
2017.08.28	0.98823	0.99620	0.98788	0.99568	74478	0	25
2017.08.29	0.99571	0.99880	0.98964	0.99418	139906	0	25
2017.08.30	0.99418	1.00018	0.99351	0.99708	118785	0	25
2017.08.31	0.99708	1.00015	0.99042	0.99148	140268	0	25
2017.09.01	0.99150	0.99249	0.98557	0.98721	136198	0	25
2017.09.04	0.98580	0.98807	0.98489	0.98594	74020	0	25
2017.09.05	0.98594	0.99223	0.98536	0.98908	125660	0	25
2017.09.06	0.98908	0.99252	0.96847	0.97763	123899	0	25
2017.09.07	0.97763	0.98090	0.97412	0.97443	135016	0	25
2017.09.08	0.97443	0.98158	0.97428	0.97822	140735	0	25
2017.09.11	0.97933	0.97938	0.97174	0.97183	112711	0	25
2017.09.12	0.97183	0.97768	0.96927	0.97664	99788	0	22
2017.09.13	0.97664	0.97782	0.97168	0.97173	112667	0	25
2017.09.14	0.97173	0.97582	0.97043	0.97323	140210	0	25
2017.09.15	0.97323	0.97734	0.97197	0.97570	119941	0	25
2017.09.18	0.97448	0.97975	0.97249	0.97800	104700	0	25
2017.09.19	0.97767	0.98476	0.97721	0.98408	122609	0	25
2017.09.20	0.98408	0.99074	0.98317	0.98935	147456	0	25
2017.09.21	0.98930	0.99029	0.97713	0.97742	130212	0	25
2017.09.22	0.97742	0.98347	0.97491	0.98178	115580	0	25
2017.09.25	0.98023	0.98389	0.97860	0.98133	111234	0	25
2017.09.26	0.98133	0.98316	0.97318	0.97358	128558	0	25
2017.09.27	0.97358	0.98024	0.96979	0.97903	153678	0	25
2017.09.28	0.97903	0.98013	0.97418	0.97588	140914	0	25
2017.09.29	0.97588	0.98235	0.97290	0.97623	120282	0	25
2017.10.02	0.97803	0.98013	0.97585	0.97863	108346	0	25
2017.10.03	0.97863	0.98034	0.97595	0.97808	108807	0	25
2017.10.04	0.97808	0.98137	0.97776	0.98088	109040	0	25
2017.10.05	0.98088	0.98123	0.97457	0.97913	112616	0	25
2017.10.06	0.97913	0.97969	0.97163	0.97425	138796	0	25
2017.10.09	0.97343	0.97544	0.97174	0.97258	64510	0	25
2017.10.10	0.97258	0.97548	0.97148	0.97318	109418	0	25
2017.10.11	0.97318	0.97570	0.96978	0.96978	113727	0	25
2017.10.12	0.96976	0.97681	0.96960	0.97528	109997	0	25
2017.10.13	0.97528	0.98698	0.97513	0.98334	114519	0	25
2017.10.16	0.98263	0.98711	0.98206	0.98233	105739	0	25
2017.10.17	0.98233	0.98546	0.98140	0.98193	110480	0	25
2017.10.18	0.98193	0.98254	0.97685	0.97789	117458	0	25
2017.10.19	0.97788	0.98368	0.97711	0.98308	135548	0	25
2017.10.20	0.98308	0.98718	0.97923	0.98663	134159	0	25
2017.10.23	0.98623	0.98820	0.98553	0.98693	95385	0	25
2017.10.24	0.98693	0.98777	0.98308	0.98528	121831	0	25
2017.10.25	0.98528	0.98610	0.97486	0.98540	147652	0	25
2017.10.26	0.98539	0.98763	0.98325	0.98373	130273	0	25
2017.10.27	0.98358	0.98794	0.98137	0.98320	137102	0	25
2017.10.29	0.98377	0.98379	0.98305	0.98345	2676	0	46
2017.10.30	0.98344	0.98658	0.98325	0.98605	93243	0	25
2017.10.31	0.98606	0.98873	0.98298	0.98682	99050	0	25
2017.11.01	0.98682	0.99154	0.98637	0.98714	118634	0	25
2017.11.02	0.98711	0.99134	0.98711	0.98810	123021	0	25
2017.11.03	0.98810	0.98849	0.97536	0.97591	101789	0	25
