<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.02.21	0.87670	0.87760	0.87350	0.87593	103588	149752	6
2020.02.24	0.87259	0.87866	0.87238	0.87767	135797	200368	4
2020.02.25	0.87748	0.87990	0.87488	0.87659	132069	204674	6
2020.02.26	0.87659	0.87746	0.87151	0.87228	155057	236851	4
2020.02.27	0.87229	0.88106	0.87187	0.87967	174120	262115	4
2020.02.28	0.87913	0.88168	0.86399	0.87133	252992	376190	3
2020.03.02	0.87020	0.87645	0.86861	0.87101	208353	315866	5
2020.03.03	0.87102	0.88586	0.86854	0.88048	195825	294777	2
2020.03.04	0.88047	0.88742	0.87992	0.88678	156498	244238	4
2020.03.05	0.88679	0.88918	0.88294	0.88678	123040	183038	4
2020.03.06	0.88678	0.89241	0.88262	0.89053	183544	256540	5
2020.03.09	0.89459	0.90592	0.86752	0.90146	290040	404391	3
2020.03.10	0.90160	0.90310	0.88971	0.89248	259242	353273	4
2020.03.11	0.89249	0.89812	0.88843	0.89262	239370	315163	5
2020.03.12	0.89275	0.89438	0.86579	0.86794	281464	405571	4
2020.03.13	0.86788	0.88097	0.85152	0.85361	304484	422085	4
2020.03.16	0.86446	0.86755	0.84317	0.85706	310019	428972	4
2020.03.17	0.85612	0.85853	0.84419	0.85183	254399	364494	4
2020.03.18	0.85143	0.85583	0.83193	0.83646	276004	408046	4
2020.03.19	0.83537	0.86126	0.80672	0.83278	357266	511328	4
2020.03.20	0.83308	0.85471	0.82281	0.83077	329446	395074	4
2020.03.23	0.83329	0.84618	0.82370	0.84402	422038	567010	4
2020.03.24	0.84454	0.86352	0.84245	0.86124	351312	464815	5
2020.03.25	0.86122	0.86882	0.84490	0.84548	302398	383661	4
2020.03.26	0.84541	0.85444	0.83649	0.84958	279296	355572	4
2020.03.27	0.84960	0.86611	0.84674	0.86122	306051	426671	5
2020.03.30	0.86185	0.87434	0.85989	0.87305	280971	357454	5
2020.03.31	0.87193	0.88051	0.86108	0.86198	309313	406153	4
2020.04.01	0.86301	0.87693	0.85701	0.86125	259936	339843	4
2020.04.02	0.86121	0.86378	0.85241	0.85613	270932	339278	3
2020.04.03	0.85605	0.86077	0.84688	0.85013	220247	299617	4
2020.04.06	0.85540	0.86241	0.85144	0.85873	205298	264815	5
2020.04.07	0.85873	0.86920	0.85744	0.86292	239123	310629	5
2020.04.08	0.86293	0.87651	0.85930	0.87270	194588	271481	4
2020.04.09	0.87274	0.88767	0.87046	0.88534	210600	290934	4
2020.04.10	0.88517	0.88853	0.88299	0.88476	64576	88842	10
2020.04.13	0.88349	0.89112	0.88293	0.88704	138041	186772	4
2020.04.14	0.88708	0.89556	0.88532	0.89411	168518	238947	4
2020.04.15	0.89413	0.89493	0.88448	0.89153	191192	265197	4
2020.04.16	0.89153	0.89275	0.88509	0.89083	207674	281051	5
2020.04.17	0.89086	0.89681	0.88864	0.89002	210711	289591	4
2020.04.20	0.89110	0.89873	0.89013	0.89622	188623	250503	4
2020.04.21	0.89623	0.89663	0.88964	0.89225	246586	330531	6
2020.04.22	0.89223	0.90029	0.89113	0.89506	200615	261595	4
2020.04.23	0.89505	0.90113	0.89175	0.89628	203053	266447	4
2020.04.24	0.89628	0.90224	0.89335	0.90049	171975	218641	8
2020.04.27	0.89939	0.90970	0.89891	0.90697	169224	218164	4
2020.04.28	0.90700	0.91075	0.90411	0.90838	186181	239418	4
2020.04.29	0.90827	0.91216	0.90726	0.90986	189023	249485	7
2020.04.30	0.90986	0.91139	0.90257	0.90782	212684	277248	4
2020.05.01	0.90777	0.90870	0.90154	0.90378	177577	226884	6
2020.05.04	0.90313	0.90615	0.90072	0.90469	187388	246257	1
2020.05.05	0.90484	0.90801	0.90297	0.90329	176540	231466	5
2020.05.06	0.90333	0.91022	0.90206	0.90434	176851	233484	5
2020.05.07	0.90488	0.91237	0.90379	0.90727	174083	235033	4
2020.05.08	0.90724	0.91197	0.90714	0.90922	148631	201024	3
2020.05.11	0.90997	0.91228	0.90538	0.90875	174883	239426	5
2020.05.12	0.90870	0.91355	0.90428	0.91081	176749	242695	4
2020.05.13	0.91081	0.91421	0.90763	0.91011	210628	286026	4
2020.05.14	0.90992	0.91132	0.90395	0.90782	185322	254218	4
2020.05.15	0.90773	0.90861	0.90225	0.90457	186685	255925	2
2020.05.18	0.90482	0.91091	0.90438	0.90918	149233	210990	5
2020.05.19	0.90919	0.91335	0.90837	0.91131	175551	241277	3
2020.05.20	0.91122	0.91836	0.91012	0.91696	148217	203765	5
2020.05.21	0.91688	0.91725	0.91269	0.91583	158673	217646	4
2020.05.22	0.91582	0.91662	0.91352	0.91437	162640	229969	4
2020.05.25	0.91377	0.91589	0.91263	0.91463	114049	149103	4
2020.05.26	0.91452	0.92012	0.91396	0.91646	155133	220912	4
2020.05.27	0.91625	0.91720	0.90631	0.91041	215831	296806	2
2020.05.28	0.91050	0.91740	0.90780	0.91321	208164	294649	5
2020.05.29	0.91337	0.91907	0.91045	0.91741	218075	314316	4
2020.06.01	0.91713	0.92615	0.91585	0.92243	197863	272314	4
2020.06.02	0.92243	0.93274	0.91917	0.93216	198762	278948	5
2020.06.03	0.93214	0.94142	0.93031	0.93376	236575	327014	4
2020.06.04	0.93342	0.94255	0.93030	0.93718	214628	299416	4
2020.06.05	0.93721	0.94442	0.93391	0.93504	217054	300832	4
2020.06.08	0.93400	0.93945	0.93291	0.93941	173677	247811	4
2020.06.09	0.93938	0.94093	0.92924	0.93373	206654	294760	4
2020.06.10	0.93308	0.94088	0.93067	0.93838	220431	314533	3
2020.06.11	0.93837	0.93869	0.92932	0.93407	271461	390949	4
2020.06.12	0.93391	0.93588	0.92864	0.93263	298352	437428	4
2020.06.15	0.93008	0.93916	0.92699	0.93892	270315	378602	7
2020.06.16	0.93894	0.94268	0.93052	0.93270	261604	363360	5
2020.06.17	0.93219	0.93738	0.92974	0.93368	223423	305388	4
2020.06.18	0.93341	0.93484	0.92903	0.93171	205655	284175	6
2020.06.19	0.93167	0.93671	0.92948	0.92979	183227	257305	4
2020.06.22	0.92707	0.93678	0.92704	0.93393	156762	222584	5
2020.06.23	0.93391	0.94141	0.93047	0.93881	187047	266447	4
2020.06.24	0.93881	0.94205	0.93337	0.93658	190567	264156	3
2020.06.25	0.93631	0.94000	0.93479	0.93909	186441	253467	4
2020.06.26	0.93867	0.94014	0.93666	0.93923	153204	213270	7
2020.06.29	0.93783	0.94055	0.93586	0.93672	152871	228171	4
2020.06.30	0.93768	0.94050	0.93582	0.93693	162378	226052	4
2020.07.01	0.93708	0.94164	0.93474	0.93933	154404	221757	4
2020.07.02	0.93936	0.94286	0.93837	0.93839	160043	226284	7
2020.07.03	0.93882	0.94228	0.93841	0.93911	116187	164037	5
2020.07.06	0.93955	0.94598	0.93876	0.94387	130148	189156	8
