<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.10	1.24587	1.25573	1.24181	1.25429	204190	277528	4
2019.01.11	1.25404	1.26502	1.24807	1.26286	189442	240918	3
2019.01.14	1.26567	1.26802	1.25931	1.26158	188439	243189	1
2019.01.15	1.26158	1.27272	1.25256	1.27016	224825	277700	2
2019.01.16	1.27005	1.27675	1.26691	1.27509	176986	215527	3
2019.01.17	1.27535	1.29176	1.27290	1.29085	166532	198141	3
2019.01.18	1.29087	1.29115	1.28006	1.28099	149136	180157	4
2019.01.21	1.27992	1.28794	1.27808	1.28550	120612	145570	4
2019.01.22	1.28550	1.29316	1.28238	1.29186	151778	188952	3
2019.01.23	1.29186	1.30322	1.29061	1.29993	167720	206779	2
2019.01.24	1.29997	1.30209	1.29492	1.30114	179712	220267	3
2019.01.25	1.30091	1.31173	1.30041	1.31066	199445	258875	3
2019.01.28	1.30923	1.31190	1.30332	1.30480	145418	181705	4
2019.01.29	1.30402	1.31167	1.29900	1.29946	205120	258467	3
2019.01.30	1.29899	1.30759	1.29817	1.30381	192289	241726	4
2019.01.31	1.30380	1.30700	1.30102	1.30275	184173	235294	4
2019.02.01	1.30275	1.30536	1.29484	1.30162	174356	217264	1
2019.02.04	1.30063	1.30795	1.29850	1.30045	162379	206553	1
2019.02.05	1.30046	1.30479	1.29315	1.29400	155905	198337	1
2019.02.06	1.29364	1.29846	1.29265	1.29530	153572	196749	3
2019.02.07	1.29589	1.30055	1.28880	1.29764	158388	197202	3
2019.02.08	1.29764	1.29939	1.29261	1.29465	132721	166569	2
2019.02.11	1.29286	1.30561	1.29045	1.29045	158087	204924	3
2019.02.12	1.29041	1.30031	1.29001	1.29712	149541	193642	4
2019.02.13	1.29735	1.30151	1.29478	1.29620	187632	242816	2
2019.02.14	1.29620	1.29801	1.28537	1.28624	186698	238431	1
2019.02.15	1.28598	1.29621	1.28538	1.29508	186780	231539	2
2019.02.18	1.29627	1.29876	1.29468	1.29719	156791	199003	1
2019.02.19	1.29727	1.30859	1.29617	1.30707	185351	235065	2
2019.02.20	1.30687	1.30881	1.30255	1.30586	189553	247068	3
2019.02.21	1.30561	1.31002	1.30376	1.30513	214091	282915	2
2019.02.22	1.30513	1.30712	1.29971	1.30563	191620	252420	4
2019.02.25	1.30441	1.31146	1.30351	1.31032	203107	271986	3
2019.02.26	1.31018	1.32817	1.30994	1.32431	238120	324696	3
2019.02.27	1.32455	1.33302	1.32315	1.33254	232162	308557	3
2019.02.28	1.33254	1.33290	1.31989	1.32342	219215	277984	2
2019.03.01	1.32339	1.32626	1.31668	1.31863	210379	274818	4
2019.03.04	1.32158	1.32705	1.31556	1.31608	201329	260924	3
2019.03.05	1.31588	1.32387	1.31122	1.32291	192601	250651	3
2019.03.06	1.32250	1.32429	1.31841	1.32341	192720	247064	1
2019.03.07	1.32338	1.32839	1.31760	1.32278	208285	269463	3
2019.03.08	1.32278	1.32428	1.30842	1.31149	201553	259044	3
2019.03.11	1.30723	1.33236	1.30616	1.32857	195530	248056	1
2019.03.12	1.32857	1.34226	1.31160	1.31701	220853	281252	2
2019.03.13	1.31697	1.34176	1.31562	1.33900	187445	230986	3
2019.03.14	1.33835	1.33836	1.32569	1.32894	201171	253747	3
2019.03.15	1.32895	1.33415	1.32331	1.33160	169266	208329	2
2019.03.18	1.33205	1.33313	1.32062	1.32685	156905	205569	3
2019.03.19	1.32664	1.33048	1.32388	1.32519	159752	201424	2
2019.03.20	1.32518	1.32603	1.30717	1.30917	217341	274570	1
2019.03.21	1.30914	1.31156	1.29150	1.29947	233766	295364	3
2019.03.22	1.29886	1.31428	1.29860	1.31181	241888	298889	2
2019.03.25	1.31309	1.31497	1.30611	1.30953	190421	235835	2
2019.03.26	1.30910	1.31788	1.30654	1.31277	192636	236227	2
2019.03.27	1.31240	1.32035	1.30797	1.31173	238965	293371	3
2019.03.28	1.31172	1.31369	1.29791	1.29792	228747	287572	2
2019.03.29	1.29791	1.30743	1.29211	1.29674	200275	240208	3
2019.04.01	1.29714	1.31287	1.29421	1.30792	173443	217159	4
2019.04.02	1.30793	1.31249	1.30043	1.31007	194940	238376	2
2019.04.03	1.30996	1.31740	1.30752	1.31285	175154	208394	3
2019.04.04	1.31278	1.31666	1.30561	1.30676	170353	206461	4
2019.04.05	1.30613	1.31195	1.29901	1.30330	141390	169065	3
2019.04.08	1.30264	1.30633	1.30071	1.30417	136235	165095	1
2019.04.09	1.30400	1.30996	1.30254	1.30460	159920	199470	1
2019.04.10	1.30381	1.31477	1.30347	1.31182	170688	211527	4
2019.04.11	1.31182	1.31396	1.30756	1.30928	139118	168778	3
2019.04.12	1.30840	1.31299	1.30783	1.31009	141220	173007	3
2019.04.15	1.30885	1.31620	1.30857	1.31453	121678	145142	4
2019.04.16	1.31398	1.31727	1.31232	1.31459	151607	183167	4
2019.04.17	1.31451	1.31831	1.31270	1.31785	149738	192187	4
2019.04.18	1.31674	1.32043	1.31441	1.31849	170215	207301	1
2019.04.19	1.31673	1.31947	1.31617	1.31623	232202	318984	5
2019.04.22	1.31620	1.31908	1.31571	1.31806	60713	72875	7
2019.04.23	1.31748	1.32735	1.31740	1.31926	143254	177712	4
2019.04.24	1.31927	1.32071	1.31566	1.31566	168967	210902	4
2019.04.25	1.31629	1.31824	1.31343	1.31556	148487	179834	3
2019.04.26	1.31541	1.31928	1.31431	1.31657	147493	179597	3
2019.04.29	1.31554	1.32023	1.31539	1.31848	111096	135026	3
2019.04.30	1.31844	1.33043	1.31714	1.32805	143740	177711	3
2019.05.01	1.32797	1.33033	1.32574	1.32800	126569	155664	3
2019.05.02	1.32797	1.33256	1.32609	1.32791	131071	167547	3
2019.05.03	1.32791	1.33996	1.32550	1.33902	140674	172880	1
2019.05.06	1.33486	1.33826	1.33133	1.33269	128319	158082	3
2019.05.07	1.33276	1.33540	1.33082	1.33237	114615	142648	4
2019.05.08	1.33234	1.33300	1.32248	1.32660	127638	160792	3
2019.05.09	1.32660	1.32901	1.31701	1.32034	121906	153229	4
2019.05.10	1.32041	1.32205	1.31431	1.31516	119912	148787	4
2019.05.13	1.31363	1.31568	1.30149	1.30369	109146	137323	3
2019.05.14	1.30365	1.30661	1.30082	1.30171	101590	135880	3
2019.05.15	1.30142	1.30262	1.29322	1.29522	108068	128582	3
2019.05.16	1.29521	1.29607	1.29117	1.29203	94682	115630	3
2019.05.17	1.29203	1.29259	1.28525	1.28529	108921	132883	4
2019.05.20	1.28686	1.28885	1.28190	1.28304	86201	103033	4
2019.05.21	1.28302	1.29352	1.28113	1.28441	111496	133075	3
2019.05.22	1.28434	1.28636	1.27323	1.27812	108253	131431	3
2019.05.23	1.27814	1.27827	1.26857	1.26970	132237	159253	3
2019.05.24	1.26963	1.27512	1.26782	1.27297	114265	134329	3
2019.05.27	1.27475	1.27957	1.27218	1.27242	95058	106840	4
2019.05.28	1.27208	1.27928	1.27039	1.27478	132251	153096	3
2019.05.29	1.27468	1.27642	1.26940	1.27254	124255	146146	2
2019.05.30	1.27225	1.27566	1.26861	1.27028	102643	126289	2
2019.05.31	1.27015	1.27121	1.26259	1.26373	138825	159572	2
2019.06.03	1.26342	1.26510	1.25581	1.25665	130653	160892	3
2019.06.04	1.25656	1.26258	1.25575	1.25953	125261	149167	4
2019.06.05	1.25895	1.26297	1.25555	1.26164	126845	152748	3
2019.06.06	1.26163	1.26555	1.25625	1.25778	123594	158444	3
2019.06.07	1.25820	1.26564	1.25642	1.25774	123446	146493	1
2019.06.10	1.25883	1.26071	1.25406	1.25525	111849	134028	4
2019.06.11	1.25512	1.26342	1.25436	1.26213	143929	175312	1
2019.06.12	1.26192	1.26772	1.26025	1.26292	136676	162493	3
2019.06.13	1.26283	1.26346	1.25725	1.25934	119835	143989	1
2019.06.14	1.25925	1.26034	1.25669	1.25675	131837	156881	3
2019.06.17	1.25564	1.25918	1.25178	1.25206	109945	131242	1
2019.06.18	1.25205	1.25647	1.24840	1.25569	163744	197548	3
2019.06.19	1.25567	1.25869	1.25320	1.25618	137763	170851	2
2019.06.20	1.25618	1.25763	1.24319	1.24649	175371	213388	3
2019.06.21	1.24633	1.24923	1.24115	1.24386	172180	210445	4
2019.06.24	1.24194	1.24731	1.23606	1.23791	123072	147725	2
2019.06.25	1.23790	1.24584	1.23593	1.23765	144913	176555	1
2019.06.26	1.23765	1.24265	1.23471	1.24040	151356	181481	1
2019.06.27	1.24040	1.24461	1.23575	1.23712	140099	165990	4
2019.06.28	1.23640	1.24293	1.23398	1.23861	131273	156888	1
2019.07.01	1.24316	1.24894	1.24040	1.24816	135382	163637	1
2019.07.02	1.24817	1.24968	1.24036	1.24184	127089	153713	4
2019.07.03	1.24166	1.24219	1.23709	1.23973	122172	147717	1
