<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.03.15	0.70887	0.71145	0.70864	0.70951	92177	131627	7
2019.03.18	0.70997	0.71293	0.70923	0.71102	88267	128523	7
2019.03.19	0.71102	0.71168	0.70777	0.70803	96726	140556	5
2019.03.20	0.70799	0.70923	0.70548	0.70602	127369	185360	4
2019.03.21	0.70601	0.71007	0.70416	0.70502	147484	217199	4
2019.03.22	0.70495	0.70721	0.70309	0.70322	159390	232250	2
2019.03.25	0.70315	0.70596	0.70226	0.70555	114934	168877	6
2019.03.26	0.70585	0.71045	0.70440	0.70918	117239	168102	4
2019.03.27	0.70919	0.70972	0.70303	0.70461	142457	211946	4
2019.03.28	0.70461	0.70716	0.70355	0.70370	131708	192063	5
2019.03.29	0.70405	0.70785	0.70338	0.70588	118025	170052	5
2019.04.01	0.70785	0.71104	0.70685	0.70982	105644	147883	4
2019.04.02	0.70985	0.71185	0.70431	0.70530	101348	147863	5
2019.04.03	0.70528	0.71077	0.70413	0.70981	97654	135800	5
2019.04.04	0.70982	0.71199	0.70765	0.71085	83729	118311	7
2019.04.05	0.71094	0.71300	0.70950	0.71038	76519	108006	3
2019.04.08	0.71012	0.71236	0.70775	0.71145	68951	96966	6
2019.04.09	0.71132	0.71455	0.71105	0.71175	85156	118832	7
2019.04.10	0.71180	0.71905	0.71121	0.71864	102467	139968	5
2019.04.11	0.71864	0.71876	0.71411	0.71415	79728	110290	4
2019.04.12	0.71420	0.71974	0.71368	0.71880	95353	135514	5
2019.04.15	0.71870	0.72087	0.71754	0.72006	76578	107031	4
2019.04.16	0.72000	0.72304	0.71675	0.72291	97192	135934	5
2019.04.17	0.72290	0.72638	0.72090	0.72508	94181	129969	4
2019.04.18	0.72496	0.72728	0.72319	0.72563	94137	131754	5
2019.04.19	0.72447	0.72601	0.72433	0.72498	73659	99984	8
2019.04.22	0.72455	0.72550	0.72343	0.72375	38959	56061	9
2019.04.23	0.72360	0.72603	0.72285	0.72411	73167	101799	4
2019.04.24	0.72410	0.72434	0.71451	0.71489	102084	137950	3
2019.04.25	0.71480	0.71648	0.71397	0.71525	96457	137162	4
2019.04.26	0.71524	0.71956	0.71455	0.71730	98867	140956	4
2019.04.29	0.71695	0.72024	0.71664	0.71905	56427	80902	4
2019.04.30	0.71907	0.72036	0.71671	0.71820	81294	110529	4
2019.05.01	0.71819	0.71914	0.71295	0.71362	82052	109814	4
2019.05.02	0.71352	0.71643	0.71243	0.71344	87936	117614	4
2019.05.03	0.71340	0.71485	0.71198	0.71326	68477	90835	1
2019.05.06	0.70840	0.71280	0.70727	0.71139	64112	81509	2
2019.05.07	0.71138	0.71660	0.70950	0.71459	71998	93274	4
2019.05.08	0.71459	0.71606	0.71148	0.71275	78065	101859	3
2019.05.09	0.71269	0.71384	0.70587	0.70909	79156	101290	4
2019.05.10	0.70900	0.71281	0.70647	0.70797	90957	117070	3
2019.05.13	0.70716	0.70784	0.69772	0.69865	70210	89169	1
2019.05.14	0.69859	0.70145	0.69746	0.70014	61030	80137	2
2019.05.15	0.70013	0.70041	0.69610	0.69860	62110	83627	2
2019.05.16	0.69860	0.69927	0.69470	0.69568	57875	78593	4
2019.05.17	0.69568	0.69660	0.69345	0.69399	63051	80909	1
2019.05.20	0.69811	0.70076	0.69612	0.69630	53046	70278	3
2019.05.21	0.69629	0.69887	0.69395	0.69570	62650	81205	4
2019.05.22	0.69560	0.69665	0.69319	0.69460	51569	68115	2
2019.05.23	0.69454	0.69479	0.69085	0.69209	67788	86834	3
2019.05.24	0.69209	0.69447	0.69010	0.69377	54922	71951	3
2019.05.27	0.69427	0.69671	0.69392	0.69400	31303	43352	5
2019.05.28	0.69389	0.69945	0.69383	0.69716	58483	75938	4
2019.05.29	0.69719	0.69790	0.69480	0.69715	65125	85005	4
