<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.03.28	1.86151	1.86437	1.84186	1.84186	294638	402029	3
2019.03.29	1.84161	1.85315	1.82977	1.83608	264626	356681	3
2019.04.01	1.83056	1.84781	1.82727	1.84196	237445	320513	3
2019.04.02	1.84179	1.86000	1.83275	1.85677	270689	371500	4
2019.04.03	1.85677	1.86088	1.84390	1.84953	270097	370511	4
2019.04.04	1.84943	1.85337	1.83413	1.83740	250098	347698	5
2019.04.05	1.83757	1.84142	1.82971	1.83362	225875	301536	4
2019.04.08	1.83383	1.84323	1.82970	1.83184	211564	291786	3
2019.04.09	1.83134	1.83560	1.82557	1.83054	236101	318411	5
2019.04.10	1.83023	1.83599	1.82339	1.82354	248615	338724	4
2019.04.11	1.82440	1.83575	1.82356	1.83139	218181	296038	3
2019.04.12	1.83190	1.83543	1.82131	1.82152	224733	304168	5
2019.04.15	1.81974	1.82879	1.81953	1.82540	209781	283238	6
2019.04.16	1.82529	1.83270	1.81792	1.81828	240251	327801	7
2019.04.17	1.81817	1.82329	1.80976	1.81581	229624	305693	4
2019.04.18	1.81619	1.82002	1.81146	1.81527	253445	331189	5
2019.04.19	1.81436	1.81907	1.81286	1.81297	200521	270945	15
2019.04.22	1.81447	1.82090	1.81444	1.81872	130662	173817	6
2019.04.23	1.81843	1.83009	1.81762	1.82145	208714	274127	6
2019.04.24	1.82142	1.84491	1.81951	1.83895	233627	309867	4
2019.04.25	1.83896	1.84300	1.83632	1.83806	227809	306313	4
2019.04.26	1.83811	1.83921	1.83081	1.83447	237672	314189	4
2019.04.29	1.83296	1.83624	1.83075	1.83222	174036	234137	5
2019.04.30	1.83314	1.85390	1.83015	1.84846	201353	277937	4
2019.05.01	1.84766	1.86173	1.84745	1.85971	156759	224858	5
2019.05.02	1.85980	1.86316	1.85530	1.86046	164125	233333	4
2019.05.03	1.86017	1.87692	1.85669	1.87516	168524	235783	4
2019.05.06	1.88516	1.88802	1.86969	1.87341	159062	223717	4
2019.05.07	1.87342	1.87825	1.85964	1.86406	103831	135413	4
2019.05.08	1.86361	1.86691	1.85326	1.86041	110363	149922	4
2019.05.09	1.86037	1.86757	1.85673	1.86048	110451	152696	4
2019.05.10	1.86051	1.86446	1.85430	1.85648	121520	163433	4
2019.05.13	1.85824	1.87156	1.85458	1.86548	101662	135361	4
2019.05.14	1.86543	1.86744	1.85750	1.85794	93537	129289	2
2019.05.15	1.85807	1.86722	1.85081	1.85335	89622	123422	4
2019.05.16	1.85332	1.86311	1.85038	1.85583	81544	111002	6
