<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.08.31	1.95390	1.96159	1.95257	1.95623	136497	153918	8
2018.09.03	1.95015	1.95963	1.94327	1.94921	86939	98994	4
2018.09.04	1.94872	1.96361	1.94662	1.96028	111104	123146	11
2018.09.05	1.96081	1.97539	1.94916	1.95717	117885	133566	7
2018.09.06	1.95760	1.96459	1.95340	1.96183	118507	133973	4
2018.09.07	1.95976	1.98167	1.95976	1.97727	116935	132044	5
2018.09.10	1.97777	1.99874	1.97628	1.99524	96728	109234	4
2018.09.11	1.99573	2.00282	1.98934	1.99640	102258	117944	5
2018.09.12	1.99504	2.00068	1.98606	1.98880	100768	115688	4
2018.09.13	1.98706	1.99744	1.98643	1.99379	109824	123479	6
2018.09.14	1.99447	1.99833	1.98920	1.99601	98487	112669	8
2018.09.17	1.99428	2.00117	1.99229	1.99967	102228	117577	10
2018.09.18	1.99751	2.00314	1.98912	1.99578	129336	146212	7
2018.09.19	1.99551	1.99966	1.98255	1.98608	110112	124384	5
2018.09.20	1.98456	1.99270	1.97516	1.98347	127569	145048	7
2018.09.21	1.98287	1.98622	1.95518	1.95721	113754	130218	4
2018.09.24	1.95975	1.97684	1.95486	1.97423	88210	97949	8
2018.09.25	1.97407	1.98377	1.97021	1.98211	94643	108012	4
2018.09.26	1.98173	1.98601	1.96999	1.97787	104767	118440	12
2018.09.27	1.97442	1.98354	1.97141	1.97657	120687	127843	4
2018.09.28	1.97623	1.98150	1.96425	1.96795	103154	117284	6
2018.10.01	1.96627	1.98498	1.96586	1.96942	90522	101032	7
2018.10.02	1.97218	1.97748	1.96396	1.96814	98431	108850	5
2018.10.03	1.96906	1.98874	1.96631	1.98630	106151	115811	7
2018.10.04	1.98818	2.01096	1.98596	2.00912	98630	111131	8
2018.10.05	2.00728	2.03737	2.00609	2.03730	92066	104770	7
2018.10.08	2.03731	2.04197	2.01929	2.02858	75714	84436	10
2018.10.09	2.02766	2.03589	2.02047	2.02939	94803	105597	8
2018.10.10	2.02836	2.04681	2.02519	2.04563	97869	108260	6
2018.10.11	2.04579	2.04736	2.02160	2.02811	109265	122873	9
2018.10.12	2.02659	2.03460	2.01885	2.01997	95474	108627	13
2018.10.15	2.01172	2.01805	2.00506	2.00685	88723	98537	4
2018.10.16	2.00689	2.01000	1.99357	2.00105	110858	121675	11
2018.10.17	2.00086	2.00344	1.99083	2.00183	138542	153300	4
2018.10.18	1.99794	2.00415	1.98822	1.98952	157481	171311	4
2018.10.19	1.98951	1.99571	1.97214	1.98182	161418	179684	6
2018.10.22	1.97455	1.98513	1.97166	1.97835	163193	179774	6
2018.10.23	1.97758	1.99031	1.97624	1.98083	182040	199969	7
2018.10.24	1.98055	1.98301	1.97040	1.97457	179986	194174	11
2018.10.25	1.97469	1.98262	1.96363	1.96516	175970	192367	12
2018.10.26	1.96396	1.98211	1.96212	1.96646	190386	206322	13
2018.10.29	1.96502	1.96886	1.95653	1.96117	154008	169247	9
2018.10.30	1.96096	1.96283	1.93635	1.93800	153259	167342	9
2018.10.31	1.93852	1.96197	1.93403	1.95885	149845	161768	4
2018.11.01	1.95843	1.96537	1.94370	1.95342	168883	184782	4
2018.11.02	1.95407	1.95730	1.94334	1.94912	158188	176355	5
2018.11.05	1.95948	1.95983	1.94841	1.95616	128675	141222	7
2018.11.06	1.95455	1.96466	1.94330	1.94330	144701	160491	4
2018.11.07	1.94383	1.94808	1.92833	1.93487	180477	196928	4
2018.11.08	1.93373	1.93831	1.92877	1.93321	171102	194637	4
2018.11.09	1.93304	1.93834	1.92382	1.92456	169748	194167	5
2018.11.12	1.91993	1.92343	1.90576	1.91488	176432	198375	4
2018.11.13	1.91412	1.92826	1.90635	1.91703	186714	208284	7
2018.11.14	1.91391	1.92617	1.89728	1.91019	202748	228084	5
2018.11.15	1.91023	1.91464	1.86572	1.86942	207272	229438	6
2018.11.16	1.86712	1.88591	1.86252	1.86483	158878	176963	4
2018.11.19	1.87047	1.88537	1.86683	1.87899	130236	143212	6
2018.11.20	1.87991	1.88484	1.86889	1.88287	146625	163759	6
