<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.02	107.463	107.723	107.330	107.499	51498	126249	1
2020.07.03	107.500	107.566	107.435	107.494	33926	78807	1
2020.07.06	107.448	107.772	107.257	107.343	42766	111560	1
2020.07.07	107.353	107.790	107.245	107.515	45135	123570	1
2020.07.08	107.524	107.711	107.201	107.253	46997	126859	1
2020.07.09	107.251	107.396	107.097	107.196	56989	222414	1
2020.07.10	107.197	107.263	106.638	106.917	50147	128866	1
2020.07.13	106.886	107.317	106.787	107.290	44837	144063	1
2020.07.14	107.288	107.434	107.118	107.231	55103	194515	1
2020.07.15	107.231	107.309	106.666	106.930	51086	158713	1
2020.07.16	106.933	107.400	106.832	107.242	51634	159511	1
2020.07.17	107.251	107.361	106.939	107.018	40786	104030	1
2020.07.20	107.026	107.538	107.014	107.251	50675	201847	1
2020.07.21	107.254	107.365	106.681	106.795	55784	168234	1
2020.07.22	106.795	107.289	106.710	107.153	57431	235083	1
2020.07.23	107.153	107.229	106.711	106.856	43915	160304	1
2020.07.24	106.854	106.900	105.682	106.123	70191	243527	1
2020.07.27	106.022	106.107	105.116	105.368	77519	219710	1
2020.07.28	105.367	105.686	104.956	105.085	77256	204186	1
2020.07.29	105.090	105.242	104.772	104.914	77298	202834	1
2020.07.30	104.916	105.294	104.678	104.723	81838	218742	1
2020.07.31	104.704	106.055	104.186	105.819	115439	294916	1
2020.08.03	105.772	106.471	105.580	105.947	112562	279723	1
2020.08.04	105.947	106.194	105.637	105.712	68764	173273	1
2020.08.05	105.711	105.872	105.319	105.594	76959	195882	1
2020.08.06	105.593	105.697	105.301	105.547	75721	181259	1
2020.08.07	105.543	106.055	105.479	105.911	75481	186451	1
2020.08.10	105.861	106.201	105.708	105.958	52149	136661	1
2020.08.11	105.955	106.683	105.910	106.486	80303	244822	1
2020.08.12	106.486	107.014	106.439	106.907	83539	318739	1
2020.08.13	106.898	107.049	106.565	106.922	71696	191145	1
2020.08.14	106.924	107.039	106.436	106.582	55610	187225	1
2020.08.17	106.558	106.654	105.942	106.000	56226	154128	1
2020.08.18	105.997	106.053	105.282	105.401	75360	407647	1
2020.08.19	105.400	106.151	105.101	106.102	86497	294782	1
2020.08.20	106.098	106.215	105.744	105.797	88618	243654	1
2020.08.21	105.776	106.072	105.441	105.783	73483	242524	1
2020.08.24	105.757	105.997	105.688	105.971	52798	146590	1
2020.08.25	105.971	106.577	105.871	106.382	65447	251559	1
2020.08.26	106.372	106.556	105.954	105.982	61500	184645	1
2020.08.27	105.989	106.701	105.602	106.559	97879	273948	1
2020.08.28	106.563	106.946	105.199	105.328	117634	329371	1
2020.08.31	105.438	106.096	105.292	105.898	85860	723678	1
2020.09.01	105.900	106.152	105.590	105.950	85673	252971	1
2020.09.02	105.956	106.302	105.850	106.180	69433	236325	1
2020.09.03	106.180	106.552	106.001	106.183	74440	247492	1
2020.09.04	106.184	106.504	106.054	106.222	67290	206036	1
2020.09.07	106.217	106.386	106.132	106.241	40442	103333	1
2020.09.08	106.235	106.382	105.861	106.023	61130	248176	1
2020.09.09	106.019	106.273	105.790	106.173	63577	181347	1
2020.09.10	106.175	106.302	105.981	106.127	64037	207705	1
2020.09.11	106.129	106.264	106.056	106.142	50566	141772	1
