<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.10.31	0.90826	0.91195	0.90514	0.90753	112746	0	3
2019.11.01	0.90741	0.91097	0.90641	0.90840	82275	0	3
2019.11.04	0.90778	0.90974	0.90455	0.90542	59839	0	3
2019.11.05	0.90501	0.90908	0.90456	0.90673	89023	0	3
2019.11.06	0.90681	0.90909	0.90603	0.90753	65818	0	3
2019.11.07	0.90711	0.91100	0.90545	0.90872	82481	0	3
2019.11.08	0.90856	0.90974	0.90534	0.90708	68084	0	3
2019.11.11	0.90626	0.90761	0.90496	0.90643	48737	0	3
2019.11.12	0.90646	0.90766	0.90358	0.90548	70953	0	3
2019.11.13	0.90506	0.90750	0.90403	0.90618	68052	0	3
2019.11.14	0.90601	0.90652	0.89755	0.89904	60426	0	3
2019.11.15	0.89895	0.90220	0.89809	0.90187	50346	0	3
2019.11.18	0.90054	0.90174	0.89895	0.89899	50502	0	3
2019.11.19	0.89919	0.90599	0.89668	0.90583	58960	0	3
2019.11.20	0.90572	0.90692	0.90418	0.90485	63547	0	3
2019.11.21	0.90491	0.90695	0.90077	0.90166	69066	0	3
2019.11.22	0.90136	0.90278	0.90023	0.90253	55678	0	3
2019.11.25	0.90278	0.90388	0.90066	0.90129	47380	0	3
2019.11.26	0.90131	0.90427	0.90048	0.90063	62086	0	3
2019.11.27	0.90079	0.90164	0.89921	0.89967	55373	0	3
2019.11.28	0.89996	0.90022	0.89804	0.89892	35462	0	3
2019.11.29	0.89881	0.90092	0.89732	0.89816	45686	0	3
2019.12.02	0.89829	0.90772	0.89777	0.90743	54297	0	3
2019.12.03	0.90731	0.91184	0.90460	0.91048	62571	0	3
2019.12.04	0.91021	0.91083	0.90386	0.90408	59640	0	3
2019.12.05	0.90381	0.90414	0.89796	0.90020	47758	0	3
2019.12.06	0.89990	0.90761	0.89977	0.90673	50729	0	3
2019.12.09	0.90516	0.90642	0.90286	0.90308	39440	0	3
2019.12.10	0.90326	0.90459	0.90037	0.90108	46445	0	3
2019.12.11	0.90076	0.90721	0.90048	0.90586	55426	0	3
2019.12.12	0.90567	0.91115	0.90470	0.91071	66130	0	3
2019.12.13	0.91075	0.91370	0.90518	0.90554	81019	0	3
2019.12.16	0.90660	0.90710	0.90276	0.90604	56436	0	3
2019.12.17	0.90529	0.90587	0.90034	0.90153	56905	0	3
2019.12.18	0.90156	0.90211	0.89813	0.89896	48381	0	3
2019.12.19	0.89866	0.90413	0.89815	0.90363	60361	0	3
2019.12.20	0.90374	0.90966	0.90324	0.90759	51771	0	3
2019.12.23	0.90601	0.91126	0.90586	0.91009	49268	0	3
2019.12.24	0.90981	0.91204	0.90858	0.91160	33661	0	3
2019.12.26	0.90982	0.91157	0.90953	0.91055	12605	0	3
2019.12.27	0.91106	0.91414	0.91006	0.91359	37358	0	3
2019.12.30	0.91151	0.91502	0.91151	0.91393	44524	0	3
2019.12.31	0.91382	0.91508	0.91003	0.91138	39406	0	3
2020.01.02	0.91096	0.91120	0.90637	0.90768	49789	0	3
2020.01.03	0.90751	0.90781	0.90047	0.90283	64496	0	3
2020.01.06	0.90138	0.90291	0.89841	0.89975	56595	0	3
2020.01.07	0.89956	0.89985	0.89180	0.89321	57514	0	3
2020.01.08	0.89321	0.89648	0.89036	0.89523	90848	0	3
2020.01.09	0.89510	0.89812	0.89466	0.89540	53373	0	3
