<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.03.15	0.70620	0.70969	0.70613	0.70814	51311	90473	1
2019.03.18	0.70858	0.71193	0.70779	0.71023	46374	87369	1
2019.03.19	0.71020	0.71105	0.70845	0.70874	55993	105760	1
2019.03.20	0.70870	0.71494	0.70563	0.71140	68018	124750	1
2019.03.21	0.71134	0.71677	0.70893	0.71130	83863	198626	1
2019.03.22	0.71130	0.71186	0.70753	0.70785	87343	158516	1
2019.03.25	0.70760	0.71165	0.70651	0.71112	68586	127955	1
2019.03.26	0.71107	0.71473	0.71064	0.71336	66322	116406	1
2019.03.27	0.71330	0.71415	0.70682	0.70828	75804	138894	1
2019.03.28	0.70830	0.71056	0.70629	0.70728	73299	134374	1
2019.03.29	0.70728	0.71044	0.70716	0.70932	64527	116164	1
2019.04.01	0.71167	0.71314	0.71035	0.71110	58896	109670	1
2019.04.02	0.71110	0.71290	0.70522	0.70703	63421	116857	1
2019.04.03	0.70701	0.71295	0.70540	0.71120	62031	107914	1
2019.04.04	0.71117	0.71267	0.70974	0.71105	52719	95602	1
2019.04.05	0.71110	0.71314	0.70919	0.71016	48989	84050	1
2019.04.08	0.71009	0.71303	0.70870	0.71249	46096	80606	1
2019.04.09	0.71250	0.71519	0.71185	0.71208	50252	91812	1
2019.04.10	0.71209	0.71745	0.71090	0.71682	61437	105896	1
2019.04.11	0.71678	0.71705	0.71162	0.71202	52818	79856	1
2019.04.12	0.71202	0.71919	0.71156	0.71700	61346	104406	1
2019.04.15	0.71750	0.71818	0.71635	0.71717	52161	92509	1
2019.04.16	0.71719	0.71788	0.71394	0.71734	58100	102534	1
2019.04.17	0.71710	0.72055	0.71525	0.71783	58731	98748	1
2019.04.18	0.71784	0.71988	0.71362	0.71466	56879	98016	1
2019.04.19	0.71466	0.71581	0.71440	0.71497	32695	42502	2
2019.04.22	0.71498	0.71525	0.71279	0.71304	37013	53376	1
2019.04.23	0.71297	0.71392	0.70806	0.71009	50222	85025	1
2019.04.24	0.71010	0.71016	0.70039	0.70127	66931	120037	1
2019.04.25	0.70126	0.70224	0.69878	0.70126	70004	108510	1
2019.04.26	0.70126	0.70610	0.70067	0.70353	58159	100405	2
2019.04.29	0.70342	0.70604	0.70337	0.70546	34215	61273	2
2019.04.30	0.70544	0.70686	0.70305	0.70463	54518	92640	1
2019.05.01	0.70446	0.70607	0.70068	0.70115	46173	75826	2
2019.05.02	0.70115	0.70290	0.69947	0.69968	49361	85712	1
2019.05.03	0.69952	0.70241	0.69844	0.70218	54435	90604	1
2019.05.06	0.69674	0.70024	0.69624	0.69894	62635	96561	1
2019.05.07	0.69895	0.70476	0.69794	0.70098	66907	116887	1
2019.05.08	0.70097	0.70263	0.69856	0.69861	65992	117398	1
2019.05.09	0.69861	0.69975	0.69646	0.69869	67499	115992	1
2019.05.10	0.69868	0.70181	0.69779	0.69974	83205	138285	1
2019.05.13	0.69896	0.70001	0.69404	0.69431	62951	111313	1
2019.05.14	0.69430	0.69592	0.69345	0.69428	54681	92603	2
2019.05.15	0.69428	0.69471	0.69145	0.69265	57776	95411	1
2019.05.16	0.69263	0.69325	0.68860	0.68889	55248	94449	1
2019.05.17	0.68880	0.68968	0.68644	0.68659	58616	98459	1
2019.05.20	0.69098	0.69337	0.68895	0.69060	62238	93065	1
2019.05.21	0.69050	0.69287	0.68661	0.68819	75320	117722	1
2019.05.22	0.68818	0.68962	0.68708	0.68795	61865	97048	1
2019.05.23	0.68794	0.69003	0.68645	0.68986	66592	112945	1
2019.05.24	0.68995	0.69342	0.68809	0.69260	49374	82259	1
2019.05.27	0.69291	0.69382	0.69126	0.69154	29886	49304	1
2019.05.28	0.69146	0.69353	0.69141	0.69214	57431	83582	1
