<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.02.06	1.69911	1.71109	1.69860	1.70790	201108	272357	4
2019.02.07	1.70790	1.72729	1.70375	1.72322	200620	259263	4
2019.02.08	1.72322	1.72719	1.71479	1.71808	182213	238374	2
2019.02.11	1.71491	1.71919	1.70768	1.71002	184829	239053	5
2019.02.12	1.70948	1.71272	1.70339	1.70585	195772	260019	4
2019.02.13	1.70581	1.71403	1.70054	1.70217	214768	285402	5
2019.02.14	1.70218	1.70768	1.69722	1.70094	213144	279017	4
2019.02.15	1.70069	1.70851	1.69815	1.70682	221266	300252	5
2019.02.18	1.70994	1.71287	1.70549	1.71016	172135	230355	7
2019.02.19	1.70998	1.72943	1.70822	1.72515	192528	251718	5
2019.02.20	1.72491	1.72607	1.71538	1.71919	214015	277496	4
2019.02.21	1.71913	1.72597	1.71556	1.72439	224788	294211	4
2019.02.22	1.72320	1.72631	1.71345	1.71436	211100	268594	4
2019.02.25	1.71638	1.72984	1.71343	1.72678	190197	250434	4
2019.02.26	1.72674	1.75172	1.72634	1.74471	236429	309340	3
2019.02.27	1.74471	1.75396	1.74184	1.75051	298365	405333	4
2019.02.28	1.75023	1.75502	1.74312	1.74675	209256	277231	5
2019.03.01	1.74624	1.75818	1.73559	1.75542	216227	277739	4
2019.03.04	1.75828	1.76287	1.75237	1.75255	207460	274094	4
2019.03.05	1.75228	1.76021	1.74836	1.75893	205290	265483	5
2019.03.06	1.75878	1.77150	1.75408	1.76987	202932	271723	5
2019.03.07	1.76974	1.77217	1.75696	1.75965	221699	294108	4
2019.03.08	1.75849	1.76356	1.74215	1.74570	221215	303047	4
2019.03.11	1.73944	1.76664	1.73882	1.76090	207148	256247	4
2019.03.12	1.76048	1.77948	1.74333	1.74531	261826	350451	4
2019.03.13	1.74531	1.77922	1.74378	1.77310	212924	277237	4
2019.03.14	1.77283	1.77437	1.76007	1.76523	233982	303452	4
2019.03.15	1.76523	1.77506	1.75556	1.77230	198108	247498	6
2019.03.18	1.77214	1.77455	1.76071	1.76719	164871	209322	6
2019.03.19	1.76720	1.77153	1.75583	1.76684	190165	243700	5
2019.03.20	1.76612	1.76862	1.75207	1.75468	220466	278800	4
2019.03.21	1.75450	1.75859	1.74194	1.75029	237159	304905	4
