<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.16	134.175	134.866	133.874	134.351	99143	136282	4
2019.09.17	134.357	135.423	133.985	135.105	93996	129710	1
2019.09.18	135.090	135.657	134.590	135.207	90369	125210	4
2019.09.19	135.195	135.514	134.264	135.256	120434	167109	4
2019.09.20	135.245	135.746	134.066	134.130	103512	143995	4
2019.09.23	134.275	134.542	133.347	133.668	83359	113781	4
2019.09.24	133.644	134.610	133.543	133.731	107582	145567	1
2019.09.25	133.688	134.004	132.836	133.040	101310	146024	4
2019.09.26	133.082	133.285	132.378	132.840	101308	138760	2
2019.09.27	132.870	133.275	132.314	132.609	106181	153046	1
2019.09.30	132.723	133.337	132.472	132.826	88498	131372	4
2019.10.01	132.759	133.352	131.777	132.527	116380	174123	3
2019.10.02	132.536	132.614	131.573	131.812	114328	176814	2
2019.10.03	131.823	132.543	131.477	131.780	121800	179400	4
2019.10.04	131.748	131.986	131.275	131.836	110228	165239	1
2019.10.07	131.292	132.236	131.263	131.777	93138	144727	1
2019.10.08	131.778	132.111	130.425	130.803	124234	192425	2
2019.10.09	130.801	131.818	130.648	131.162	99167	146021	3
2019.10.10	131.162	134.552	130.721	134.271	143412	207478	2
2019.10.11	134.209	137.895	133.975	137.065	142956	208229	2
2019.10.14	136.810	137.160	135.494	136.637	102738	146547	2
2019.10.15	136.632	139.307	136.446	139.140	137217	189555	1
2019.10.16	139.131	140.090	137.508	139.524	131281	187250	1
2019.10.17	139.551	141.500	138.622	140.020	137190	190446	2
2019.10.18	140.029	140.772	139.342	140.702	106215	153003	2
2019.10.21	140.395	141.355	139.472	140.721	121011	172152	3
2019.10.22	140.707	141.110	139.512	139.622	126093	186093	3
2019.10.23	139.622	140.424	139.082	140.282	132831	188775	2
2019.10.24	140.275	140.734	138.865	139.540	126953	181513	1
2019.10.25	139.540	139.800	139.022	139.372	93079	130360	4
2019.10.28	139.313	140.256	139.271	140.094	89465	128827	1
2019.10.29	140.068	140.534	139.463	140.052	108002	153642	2
2019.10.30	140.047	140.500	139.950	140.362	111107	153245	2
2019.10.31	140.250	140.683	139.600	139.771	128906	179580	3
2019.11.01	139.770	140.180	139.613	139.956	107190	144405	1
2019.11.04	139.898	140.233	139.839	139.856	85718	108382	3
2019.11.05	139.854	140.750	139.816	140.590	108700	141452	3
2019.11.06	140.581	140.672	139.869	140.067	95517	125757	3
2019.11.07	140.065	140.528	139.486	140.016	129873	173310	2
2019.11.08	140.070	140.203	139.414	139.516	97416	126902	3
2019.11.11	139.753	140.491	139.363	140.124	84494	109653	2
2019.11.12	140.109	140.583	139.940	139.981	106331	138843	1
2019.11.13	139.978	140.254	139.437	139.799	103204	139696	4
2019.11.14	139.812	139.876	139.396	139.626	98804	132487	1
2019.11.15	139.615	140.461	139.576	140.318	88874	118771	4
2019.11.18	140.572	141.575	140.354	140.747	110719	145164	2
2019.11.19	140.745	140.933	140.102	140.261	98653	127321	3
2019.11.20	140.245	140.483	139.675	140.319	107588	143351	2
2019.11.21	140.319	140.923	139.971	140.172	113778	154214	3
2019.11.22	140.170	140.510	139.318	139.413	97296	133262	2
2019.11.25	139.707	140.624	139.587	140.460	92830	120155	2
2019.11.26	140.438	140.899	139.982	140.238	89881	117817	3
2019.11.27	140.237	141.542	140.044	141.511	96769	125546	2
2019.11.28	141.506	141.840	141.246	141.376	86704	119391	2
2019.11.29	141.366	141.683	141.110	141.393	92305	123883	3
2019.12.02	141.363	141.818	140.940	140.954	94718	125630	3
2019.12.03	140.955	141.708	140.917	141.112	106322	143822	2
2019.12.04	141.112	142.786	140.829	142.632	121196	165838	2
2019.12.05	142.624	143.248	142.591	143.086	101064	133597	3
2019.12.06	143.086	143.142	142.364	142.576	98178	132626	3
2019.12.09	142.663	143.102	142.557	142.595	81593	109466	2
2019.12.10	142.675	143.662	142.589	142.998	107551	148774	3
2019.12.11	142.992	143.375	142.543	143.224	115454	153583	2
2019.12.12	143.229	144.149	142.475	143.911	152006	210006	2
2019.12.13	145.893	147.955	145.451	145.728	198088	274211	3
2019.12.16	145.701	146.805	145.701	145.981	117955	166692	2
2019.12.17	145.995	146.086	143.473	143.708	139315	192816	2
2019.12.18	143.707	143.856	143.066	143.233	136685	192265	3
2019.12.19	143.232	143.862	141.974	142.265	136864	190069	2
2019.12.20	142.258	143.049	142.086	142.232	97945	139143	3
2019.12.23	142.262	142.534	141.160	141.460	97448	133120	3
2019.12.24	141.459	141.854	141.147	141.477	113959	163022	2
2019.12.25	141.328	141.743	141.235	141.624	2234	3102	20
2019.12.26	141.684	142.722	141.642	142.476	64928	89827	3
2019.12.27	142.343	143.635	142.035	143.204	93136	131187	2
2019.12.30	143.232	143.426	142.588	142.760	136172	173586	3
2019.12.31	142.757	144.356	142.425	144.092	106022	149780	3
